,team1,team2,0,1
2121,St. John's (NY),Washington,0.256173892,0.743826108
2122,St. John's (NY),Wisconsin,0.194948715,0.805051285
2123,St. John's (NY),Wofford,0.563756804,0.436243196
2124,St. John's (NY),Yale,0.753852366,0.246147634
2125,Saint Louis,Saint Mary's,0.219878228,0.780121772
2126,Saint Louis,Syracuse,0.193207554,0.806792446
2127,Saint Louis,Temple,0.182537942,0.817462058
2128,Saint Louis,Tennessee,0.266161392,0.733838608
2129,Saint Louis,Texas Tech,0.189758161,0.810241839
2130,Saint Louis,UC-Irvine,0.561631812,0.438368188
2131,Saint Louis,Central Florida,0.297293656,0.702706344
2132,Saint Louis,Utah State,0.273445339,0.726554661
2133,Saint Louis,VCU,0.370871552,0.629128448
2134,Saint Louis,Vermont,0.555299032,0.444700968
2135,Saint Louis,Villanova,0.180906173,0.819093827
2136,Saint Louis,Virginia,0.119182166,0.880817834
2137,Saint Louis,Virginia Tech,0.28434949,0.71565051
2138,Saint Louis,Washington,0.245155053,0.754844947
2139,Saint Louis,Wisconsin,0.190898868,0.809101132
2140,Saint Louis,Wofford,0.595261234,0.404738766
2141,Saint Louis,Yale,0.601510576,0.398489424
2142,Saint Mary's,Syracuse,0.285065096,0.714934904
2143,Saint Mary's,Temple,0.582594507,0.417405493
2144,Saint Mary's,Tennessee,0.532238137,0.467761863
2145,Saint Mary's,Texas Tech,0.54668531,0.45331469
2146,Saint Mary's,UC-Irvine,0.516973797,0.483026203
2147,Saint Mary's,Central Florida,0.487083984,0.512916016
2148,Saint Mary's,Utah State,0.582273428,0.417726572
2149,Saint Mary's,VCU,0.498655007,0.501344993
2150,Saint Mary's,Vermont,0.768080319,0.231919681
2151,Saint Mary's,Villanova,0.377972642,0.622027358
2152,Saint Mary's,Virginia,0.281286976,0.718713024
2153,Saint Mary's,Virginia Tech,0.521150004,0.478849996
2154,Saint Mary's,Washington,0.644108962,0.355891038
2155,Saint Mary's,Wisconsin,0.36375394,0.63624606
2156,Saint Mary's,Wofford,0.540750598,0.459249402
2157,Saint Mary's,Yale,0.587078106,0.412921894
2158,Syracuse,Temple,0.591138002,0.408861998
2159,Syracuse,Tennessee,0.671864416,0.328135584
2160,Syracuse,Texas Tech,0.684681734,0.315318266
2161,Syracuse,UC-Irvine,0.666478238,0.333521762
2162,Syracuse,Central Florida,0.665855988,0.334144012
2163,Syracuse,Utah State,0.677245795,0.322754205
2164,Syracuse,VCU,0.622439004,0.377560996
2165,Syracuse,Vermont,0.563690187,0.436309813
2166,Syracuse,Villanova,0.686099713,0.313900287
2167,Syracuse,Virginia,0.637028169,0.362971831
2168,Syracuse,Virginia Tech,0.558323297,0.441676703
2169,Syracuse,Washington,0.595431852,0.404568148
2170,Syracuse,Wisconsin,0.548672223,0.451327777
2171,Syracuse,Wofford,0.609972636,0.390027364
2172,Syracuse,Yale,0.737516785,0.262483215
2173,Temple,Tennessee,0.362150459,0.637849541
2174,Temple,Texas Tech,0.662653398,0.337346602
2175,Temple,UC-Irvine,0.65543685,0.34456315
2176,Temple,Central Florida,0.707629705,0.292370295
2177,Temple,Utah State,0.730964487,0.269035513
2178,Temple,VCU,0.384232863,0.615767137
2179,Temple,Vermont,0.635384711,0.364615289
2180,Temple,Villanova,0.483532809,0.516467191
2181,Temple,Virginia,0.156554556,0.843445444
2182,Temple,Virginia Tech,0.650716732,0.349283268
2183,Temple,Washington,0.258542688,0.741457312
2184,Temple,Wisconsin,0.274177251,0.725822749
2185,Temple,Wofford,0.665345897,0.334654103
2186,Temple,Yale,0.713377786,0.286622214
2187,Tennessee,Texas Tech,0.790696466,0.209303534
2188,Tennessee,UC-Irvine,0.899121589,0.100878411
2189,Tennessee,Central Florida,0.782486641,0.217513359
2190,Tennessee,Utah State,0.82115475,0.17884525
2191,Tennessee,VCU,0.666265838,0.333734162
2192,Tennessee,Vermont,0.80643249,0.19356751
2193,Tennessee,Villanova,0.499440605,0.500559395
2194,Tennessee,Virginia,0.38162232,0.61837768
2195,Tennessee,Virginia Tech,0.693682609,0.306317391
2196,Tennessee,Washington,0.713687416,0.286312584
2197,Tennessee,Wisconsin,0.503132766,0.496867234
2198,Tennessee,Wofford,0.732761413,0.267238587
2199,Tennessee,Yale,0.957763413,0.042236587
2200,Texas Tech,UC-Irvine,0.89867938,0.10132062
2201,Texas Tech,Central Florida,0.827317399,0.172682601
2202,Texas Tech,Utah State,0.833387335,0.166612665
2203,Texas Tech,VCU,0.449659331,0.550340669
2204,Texas Tech,Vermont,0.858385165,0.141614835
2205,Texas Tech,Villanova,0.486969696,0.513030304
2206,Texas Tech,Virginia,0.431895752,0.568104248
2207,Texas Tech,Virginia Tech,0.49528437,0.50471563
2208,Texas Tech,Washington,0.546866897,0.453133103
2209,Texas Tech,Wisconsin,0.45112715,0.54887285
2210,Texas Tech,Wofford,0.801768399,0.198231601
2211,Texas Tech,Yale,0.905369622,0.094630378
2212,UC-Irvine,Central Florida,0.291917932,0.708082068
2213,UC-Irvine,Utah State,0.354350719,0.645649281
2214,UC-Irvine,VCU,0.231324165,0.768675835
2215,UC-Irvine,Vermont,0.347296504,0.652703496
2216,UC-Irvine,Villanova,0.245800731,0.754199269
2217,UC-Irvine,Virginia,0.133834137,0.866165863
2218,UC-Irvine,Virginia Tech,0.370057992,0.629942008
2219,UC-Irvine,Washington,0.242368025,0.757631975
2220,UC-Irvine,Wisconsin,0.200625071,0.799374929
2221,UC-Irvine,Wofford,0.594514247,0.405485753
2222,UC-Irvine,Yale,0.440829533,0.559170467
2223,Central Florida,Utah State,0.467037108,0.532962892
2224,Central Florida,VCU,0.318373442,0.681626558
2225,Central Florida,Vermont,0.790445294,0.209554706
2226,Central Florida,Villanova,0.26389021,0.73610979
2227,Central Florida,Virginia,0.068130715,0.931869285
2228,Central Florida,Virginia Tech,0.288633934,0.711366066
2229,Central Florida,Washington,0.273253724,0.726746276
2230,Central Florida,Wisconsin,0.243931669,0.756068331
2231,Central Florida,Wofford,0.671233082,0.328766918
2232,Central Florida,Yale,0.688766649,0.311233351
2233,Utah State,VCU,0.316861741,0.683138259
2234,Utah State,Vermont,0.778748384,0.221251616
2235,Utah State,Villanova,0.266871422,0.733128578
2236,Utah State,Virginia,0.187564725,0.812435275
2237,Utah State,Virginia Tech,0.434213648,0.565786352
2238,Utah State,Washington,0.293560955,0.706439045
2239,Utah State,Wisconsin,0.229121251,0.770878749
2240,Utah State,Wofford,0.557200162,0.442799838
2241,Utah State,Yale,0.717248797,0.282751203
2242,VCU,Vermont,0.689088592,0.310911408
2243,VCU,Villanova,0.211763561,0.788236439
2244,VCU,Virginia,0.310787927,0.689212073
2245,VCU,Virginia Tech,0.577927531,0.422072469
2246,VCU,Washington,0.689549732,0.310450268
2247,VCU,Wisconsin,0.262291016,0.737708984
2248,VCU,Wofford,0.59694198,0.40305802
2249,VCU,Yale,0.720613306,0.279386694
2250,Vermont,Villanova,0.200302917,0.799697083
2251,Vermont,Virginia,0.116969065,0.883030935
2252,Vermont,Virginia Tech,0.390960886,0.609039114
2253,Vermont,Washington,0.3742172,0.6257828
2254,Vermont,Wisconsin,0.159568202,0.840431798
2255,Vermont,Wofford,0.583780121,0.416219879
2256,Vermont,Yale,0.703681857,0.296318143
2257,Villanova,Virginia,0.635285065,0.364714935
2258,Villanova,Virginia Tech,0.430687073,0.569312927
2259,Villanova,Washington,0.741077612,0.258922388
2260,Villanova,Wisconsin,0.390247774,0.609752226
2261,Villanova,Wofford,0.556393895,0.443606105
2262,Villanova,Yale,0.704420373,0.295579627
2263,Virginia,Virginia Tech,0.84328491,0.15671509
2264,Virginia,Washington,0.780701879,0.219298121
2265,Virginia,Wisconsin,0.597026994,0.402973006
2266,Virginia,Wofford,0.696082767,0.303917233
2267,Virginia,Yale,0.975850373,0.024149627
2268,Virginia Tech,Washington,0.302558747,0.697441253
2269,Virginia Tech,Wisconsin,0.200437418,0.799562582
2270,Virginia Tech,Wofford,0.676809238,0.323190762
2271,Virginia Tech,Yale,0.765843276,0.234156724
2272,Washington,Wisconsin,0.312806785,0.687193215
2273,Washington,Wofford,0.518135934,0.481864066
2274,Washington,Yale,0.747480644,0.252519356
2275,Wisconsin,Wofford,0.595259247,0.404740753
2276,Wisconsin,Yale,0.68810795,0.31189205
2277,Wofford,Yale,0.690689671,0.309310329
